train_loss,train_acc,val_loss,val_acc
0.5690231665968895,0.6865912762520194,0.43292932510375975,0.8516129032258064
0.38343254625797274,0.8384491114701131,0.29810534715652465,0.896774193548387
0.26284494493156674,0.8691437802907916,0.23445344269275664,0.896774193548387
0.17012544814497232,0.9192245557350566,0.07860993444919587,0.9741935483870968
0.08701251223683357,0.9725363489499192,0.06177049726247787,0.9741935483870968
0.06869811099022627,0.975767366720517,0.05000941902399063,0.9870967741935484
0.08007449579890817,0.9773828756058158,0.09953944049775601,0.9741935483870968
0.05757730428595096,0.9854604200323102,0.039108467474579814,0.9935483870967742
0.03057178189046681,0.9935379644588045,0.019550899043679237,1.0
